Var1,prdaily,flood
14-Oct-84,2.138624339,0
15-Oct-84,2.138624339,0
16-Oct-84,2.138624339,0
17-Oct-84,2.138624339,0
18-Oct-84,2.138624339,0
19-Oct-84,2.153968254,0
20-Oct-84,2.137566138,0
21-Oct-84,1.92962963,0
22-Oct-84,1.093915344,0
23-Oct-84,1.354232804,0
24-Oct-84,1.384920635,0
25-Oct-84,1.386772487,0
26-Oct-84,1.22962963,0
27-Oct-84,0.847089947,0
28-Oct-84,1.02989418,0
29-Oct-84,1.88015873,0
30-Oct-84,1.81005291,0
31-Oct-84,1.838095238,0
1-Nov-84,1.89021164,0
2-Nov-84,2.034391534,0
3-Nov-84,2.745502646,0
4-Nov-84,2.770899471,0
5-Nov-84,2.812433862,0
6-Nov-84,3.186243386,0
7-Nov-84,3.304761905,0
8-Nov-84,3.374338624,0
9-Nov-84,3.377248677,0
10-Nov-84,3.589153439,0
11-Nov-84,3.770899471,0
12-Nov-84,3.780952381,0
13-Nov-84,3.573544974,0
14-Nov-84,4.235449735,0
15-Nov-84,4.341534392,0
16-Nov-84,4.457407407,0
17-Nov-84,4.914814815,0
18-Nov-84,4.72962963,0
19-Nov-84,3.851058201,0
20-Nov-84,3.843915344,0
21-Nov-84,3.916137566,0
22-Nov-84,4.142592593,0
23-Nov-84,4.147089947,0
24-Nov-84,3.435978836,0
25-Nov-84,3.410582011,0
26-Nov-84,3.376455026,0
27-Nov-84,3.002645503,0
28-Nov-84,2.903174603,0
29-Nov-84,2.833597884,0
30-Nov-84,3.272486772,0
1-Dec-84,3.061904762,0
2-Dec-84,2.894179894,0
3-Dec-84,2.884126984,0
4-Dec-84,2.831216931,0
5-Dec-84,2.708730159,0
6-Dec-84,2.847089947,0
7-Dec-84,2.770634921,0
8-Dec-84,2.211904762,0
9-Dec-84,2.103703704,0
10-Dec-84,2.103703704,0
11-Dec-84,2.103703704,0
12-Dec-84,2.003439153,0
13-Dec-84,1.724867725,0
14-Dec-84,1.576190476,0
15-Dec-84,1.576190476,0
16-Dec-84,1.578571429,0
17-Dec-84,1.571164021,0
18-Dec-84,1.571164021,0
19-Dec-84,1.552116402,0
20-Dec-84,1.552116402,0
21-Dec-84,1.094973545,0
22-Dec-84,1.084126984,0
23-Dec-84,1.07010582,0
24-Dec-84,1.07010582,0
25-Dec-84,1.07010582,0
26-Dec-84,0.501587302,0
27-Dec-84,0.372751323,0
28-Dec-84,0.82989418,0
29-Dec-84,0.747354497,0
30-Dec-84,0.64047619,0
31-Dec-84,0.655291005,0
1-Jan-85,0.655291005,0
2-Jan-85,0.655291005,0
3-Jan-85,0.655291005,0
4-Jan-85,0.655291005,0
5-Jan-85,0.655291005,0
6-Jan-85,0.652910053,0
7-Jan-85,0.652910053,0
8-Jan-85,0.652910053,0
9-Jan-85,0.652910053,0
10-Jan-85,0.652910053,0
11-Jan-85,0.652910053,0
12-Jan-85,0.652910053,0
13-Jan-85,0.652910053,0
14-Jan-85,0.657671958,0
15-Jan-85,0.657671958,0
16-Jan-85,0.679365079,0
17-Jan-85,0.561904762,0
18-Jan-85,0.334391534,0
19-Jan-85,0.316402116,0
20-Jan-85,0.338095238,0
21-Jan-85,0.339417989,0
22-Jan-85,0.451851852,0
23-Jan-85,0.722486772,0
24-Jan-85,0.724338624,0
25-Jan-85,0.724338624,0
26-Jan-85,0.766931217,0
27-Jan-85,0.766931217,0
28-Jan-85,1.27037037,0
29-Jan-85,2.415873016,0
30-Jan-85,2.541534392,0
31-Jan-85,2.541534392,0
1-Feb-85,2.541534392,0
2-Feb-85,2.541534392,0
3-Feb-85,2.541534392,0
4-Feb-85,2.536772487,0
5-Feb-85,2.536772487,0
6-Feb-85,2.513492063,0
7-Feb-85,2.513492063,0
8-Feb-85,2.244444444,0
9-Feb-85,2.244444444,0
10-Feb-85,2.218253968,0
11-Feb-85,2.202116402,0
12-Feb-85,2.08968254,0
13-Feb-85,1.819047619,0
14-Feb-85,1.817195767,0
15-Feb-85,1.817195767,0
16-Feb-85,1.774603175,0
17-Feb-85,1.774603175,0
18-Feb-85,1.271164021,0
19-Feb-85,0.257407407,0
20-Feb-85,0.433597884,0
21-Feb-85,0.437301587,0
22-Feb-85,0.45978836,0
23-Feb-85,0.594973545,0
24-Feb-85,0.972222222,0
25-Feb-85,1.21031746,0
26-Feb-85,1.213756614,0
27-Feb-85,1.541534392,0
28-Feb-85,1.999206349,0
1-Mar-85,2.124074074,0
2-Mar-85,2.124074074,0
3-Mar-85,2.128571429,0
4-Mar-85,2.128571429,0
5-Mar-85,2.13015873,0
6-Mar-85,2.13015873,0
7-Mar-85,2.13015873,0
8-Mar-85,2.7,0
9-Mar-85,2.7,0
10-Mar-85,2.7,0
11-Mar-85,2.7,0
12-Mar-85,2.568253968,0
13-Mar-85,2.266402116,0
14-Mar-85,2.262698413,0
15-Mar-85,2.364021164,0
16-Mar-85,2.913492063,0
17-Mar-85,3.154761905,0
18-Mar-85,3.153174603,0
19-Mar-85,3.14973545,0
20-Mar-85,2.821957672,0
21-Mar-85,2.364285714,0
22-Mar-85,2.239417989,0
23-Mar-85,2.239417989,0
24-Mar-85,2.234920635,0
25-Mar-85,2.234920635,0
26-Mar-85,2.233333333,0
27-Mar-85,2.233333333,0
28-Mar-85,2.233333333,0
29-Mar-85,1.663492063,0
30-Mar-85,1.663492063,0
31-Mar-85,1.663492063,0
1-Apr-85,1.663492063,0
2-Apr-85,1.663492063,0
3-Apr-85,1.663492063,0
4-Apr-85,1.663492063,0
5-Apr-85,1.53968254,0
6-Apr-85,0.873280423,0
7-Apr-85,0.633597884,0
8-Apr-85,0.397883598,0
9-Apr-85,0.4,0
10-Apr-85,0.417989418,0
11-Apr-85,0.435714286,0
12-Apr-85,0.435714286,0
13-Apr-85,0.435714286,0
14-Apr-85,0.435714286,0
15-Apr-85,0.435714286,0
16-Apr-85,0.435714286,0
17-Apr-85,0.435714286,0
18-Apr-85,0.435714286,0
19-Apr-85,0.435714286,0
20-Apr-85,0.435714286,0
21-Apr-85,0.435714286,0
22-Apr-85,0.435714286,0
23-Apr-85,0.435714286,0
24-Apr-85,0.435714286,0
25-Apr-85,0.435714286,0
26-Apr-85,0.435714286,0
27-Apr-85,0.417460317,0
28-Apr-85,0.038624339,0
29-Apr-85,0.037830688,0
30-Apr-85,0.035714286,0
1-May-85,0.017724868,0
2-May-85,0,0
3-May-85,0,0
4-May-85,0,0
5-May-85,0,0
6-May-85,0,0
7-May-85,0,0
8-May-85,0,0
9-May-85,0,0
10-May-85,0,0
11-May-85,0,0
12-May-85,0,0
13-May-85,0,0
14-May-85,0,0
15-May-85,0,0
16-May-85,0,0
17-May-85,0,0
18-May-85,0,0
19-May-85,0,0
20-May-85,0,0
21-May-85,0,0
22-May-85,0,0
23-May-85,0.265079365,0
24-May-85,0.266666667,0
25-May-85,0.266666667,0
26-May-85,0.266666667,0
27-May-85,0.266666667,0
28-May-85,0.266666667,0
29-May-85,0.266666667,0
30-May-85,0.266666667,0
31-May-85,0.266666667,0
1-Jun-85,0.266666667,0
2-Jun-85,0.266666667,0
3-Jun-85,0.266666667,0
4-Jun-85,0.266666667,0
5-Jun-85,0.266666667,0
6-Jun-85,0.266666667,0
7-Jun-85,0.266666667,0
8-Jun-85,0.266666667,0
9-Jun-85,0.266666667,0
10-Jun-85,0.266666667,0
11-Jun-85,0.266666667,0
12-Jun-85,0.266666667,0
13-Jun-85,0.001587302,0
14-Jun-85,0,0
15-Jun-85,0,0
16-Jun-85,0,0
17-Jun-85,0,0
18-Jun-85,0,0
19-Jun-85,0,0
20-Jun-85,0,0
21-Jun-85,0,0
22-Jun-85,0,0
23-Jun-85,0,0
24-Jun-85,0,0
25-Jun-85,0,0
26-Jun-85,0,0
27-Jun-85,0,0
28-Jun-85,0,0
29-Jun-85,0,0
30-Jun-85,0,0
1-Jul-85,0,0
2-Jul-85,0,0
3-Jul-85,0,0
4-Jul-85,0,0
5-Jul-85,0,0
6-Jul-85,0,0
7-Jul-85,0,0
8-Jul-85,0,0
9-Jul-85,0,0
10-Jul-85,0,0
11-Jul-85,0,0
12-Jul-85,0,0
13-Jul-85,0,0
14-Jul-85,0.000793651,0
15-Jul-85,0.000793651,0
16-Jul-85,0.000793651,0
17-Jul-85,0.000793651,0
18-Jul-85,0.000793651,0
19-Jul-85,0.000793651,0
20-Jul-85,0.000793651,0
21-Jul-85,0.000793651,0
22-Jul-85,0.000793651,0
23-Jul-85,0.000793651,0
24-Jul-85,0.000793651,0
25-Jul-85,0.000793651,0
26-Jul-85,0.000793651,0
27-Jul-85,0.000793651,0
28-Jul-85,0.000793651,0
29-Jul-85,0.000793651,0
30-Jul-85,0.000793651,0
31-Jul-85,0.000793651,0
1-Aug-85,0.000793651,0
2-Aug-85,0.000793651,0
3-Aug-85,0.000793651,0
4-Aug-85,0,0
5-Aug-85,0,0
6-Aug-85,0.016402116,0
7-Aug-85,0.036772487,0
8-Aug-85,0.036772487,0
9-Aug-85,0.036772487,0
10-Aug-85,0.036772487,0
11-Aug-85,0.036772487,0
12-Aug-85,0.036772487,0
13-Aug-85,0.036772487,0
14-Aug-85,0.036772487,0
15-Aug-85,0.036772487,0
16-Aug-85,0.036772487,0
17-Aug-85,0.036772487,0
18-Aug-85,0.036772487,0
19-Aug-85,0.036772487,0
20-Aug-85,0.036772487,0
21-Aug-85,0.036772487,0
22-Aug-85,0.03994709,0
23-Aug-85,0.091005291,0
24-Aug-85,0.126984127,0
25-Aug-85,0.166402116,0
26-Aug-85,0.208994709,0
27-Aug-85,0.199206349,0
28-Aug-85,0.178835979,0
29-Aug-85,0.265343915,0
30-Aug-85,0.340740741,0
31-Aug-85,0.408201058,0
1-Sep-85,0.408201058,0
2-Sep-85,0.408201058,0
3-Sep-85,0.408201058,0
4-Sep-85,0.408201058,0
5-Sep-85,0.408201058,0
6-Sep-85,0.408201058,0
7-Sep-85,0.496031746,0
8-Sep-85,0.558994709,0
9-Sep-85,0.558994709,0
10-Sep-85,0.558994709,0
11-Sep-85,0.558994709,0
12-Sep-85,0.555820106,0
13-Sep-85,0.504761905,0
14-Sep-85,0.468783069,0
15-Sep-85,0.429365079,0
16-Sep-85,0.386772487,0
17-Sep-85,0.38015873,0
18-Sep-85,0.38015873,0
19-Sep-85,0.293650794,0
20-Sep-85,0.218253968,0
21-Sep-85,0.150793651,0
22-Sep-85,0.150793651,0
23-Sep-85,0.150793651,0
24-Sep-85,0.150793651,0
25-Sep-85,0.190740741,0
26-Sep-85,0.260846561,0
27-Sep-85,0.36005291,0
28-Sep-85,0.304497354,0
29-Sep-85,0.263492063,0
30-Sep-85,0.263492063,0
1-Oct-85,0.263492063,0
2-Oct-85,0.263492063,0
3-Oct-85,0.263492063,0
4-Oct-85,0.263492063,0
5-Oct-85,0.263492063,0
6-Oct-85,0.263492063,0
7-Oct-85,0.263492063,0
8-Oct-85,0.263492063,0
9-Oct-85,0.281746032,0
10-Oct-85,0.467460317,0
11-Oct-85,1.168783069,0
12-Oct-85,1.168783069,0
13-Oct-85,1.168783069,0
14-Oct-85,1.168783069,0
15-Oct-85,1.168783069,0
16-Oct-85,1.128835979,0
17-Oct-85,1.058730159,0
18-Oct-85,0.95952381,0
19-Oct-85,0.927248677,0
20-Oct-85,0.905291005,0
21-Oct-85,0.905291005,0
22-Oct-85,0.905291005,0
23-Oct-85,0.905291005,0
24-Oct-85,0.905291005,0
25-Oct-85,0.905291005,0
26-Oct-85,0.905291005,0
27-Oct-85,0.905291005,0
28-Oct-85,1.035714286,0
29-Oct-85,1.035714286,0
30-Oct-85,1.241534392,0
31-Oct-85,2.128042328,0
1-Nov-85,1.675661376,0
2-Nov-85,1.683068783,0
3-Nov-85,1.683068783,0
4-Nov-85,1.683068783,0
5-Nov-85,1.757142857,0
6-Nov-85,1.771693122,0
7-Nov-85,1.796825397,0
8-Nov-85,1.825661376,0
9-Nov-85,1.825661376,0
10-Nov-85,1.841269841,0
11-Nov-85,1.841269841,0
12-Nov-85,1.841269841,0
13-Nov-85,2.236507937,0
14-Nov-85,3.682275132,0
15-Nov-85,4.005555556,0
16-Nov-85,4.005555556,0
17-Nov-85,4.191534392,0
18-Nov-85,4.833333333,0
19-Nov-85,5.374338624,0
20-Nov-85,5.165873016,0
21-Nov-85,4.494179894,0
22-Nov-85,5.147883598,0
23-Nov-85,5.183068783,0
24-Nov-85,5.36957672,0
25-Nov-85,5.527513228,0
26-Nov-85,5.465079365,0
27-Nov-85,5.522222222,0
28-Nov-85,5.553174603,0
29-Nov-85,5.524338624,0
30-Nov-85,5.524338624,0
1-Dec-85,5.508730159,0
2-Dec-85,5.508730159,0
3-Dec-85,5.508730159,0
4-Dec-85,5.113492063,0
5-Dec-85,3.667724868,0
6-Dec-85,3.344444444,0
7-Dec-85,3.344444444,0
8-Dec-85,3.158465608,0
9-Dec-85,2.386243386,0
10-Dec-85,1.845238095,0
11-Dec-85,1.82962963,0
12-Dec-85,1.429100529,0
13-Dec-85,0.533333333,0
14-Dec-85,0.490740741,0
15-Dec-85,0.304232804,0
16-Dec-85,0.146296296,0
17-Dec-85,0.134656085,0
18-Dec-85,0.143121693,0
19-Dec-85,0.452116402,0
20-Dec-85,0.795238095,0
21-Dec-85,0.795238095,0
22-Dec-85,0.795238095,0
23-Dec-85,0.827777778,0
24-Dec-85,0.962698413,0
25-Dec-85,1.564550265,0
26-Dec-85,1.825132275,0
27-Dec-85,1.825132275,0
28-Dec-85,1.825132275,0
29-Dec-85,1.825132275,0
30-Dec-85,1.825132275,0
31-Dec-85,1.825132275,0
1-Jan-86,1.825132275,0
2-Jan-86,1.825132275,0
3-Jan-86,1.83994709,0
4-Jan-86,1.925132275,0
5-Jan-86,2.199206349,0
6-Jan-86,2.31031746,0
7-Jan-86,2.347619048,0
8-Jan-86,2.273809524,0
9-Jan-86,1.908730159,0
10-Jan-86,1.56957672,0
11-Jan-86,1.577513228,0
12-Jan-86,1.586507937,0
13-Jan-86,1.606349206,0
14-Jan-86,1.471428571,0
15-Jan-86,0.86957672,0
16-Jan-86,0.608994709,0
17-Jan-86,0.608994709,0
18-Jan-86,0.655026455,0
19-Jan-86,0.971957672,0
20-Jan-86,1.42037037,0
21-Jan-86,1.628042328,0
22-Jan-86,1.981216931,0
23-Jan-86,2.315608466,0
24-Jan-86,2.456084656,0
25-Jan-86,2.373280423,0
26-Jan-86,2.101058201,0
27-Jan-86,1.98994709,0
28-Jan-86,1.952645503,0
29-Jan-86,1.946296296,0
30-Jan-86,1.946296296,0
31-Jan-86,1.964814815,0
1-Feb-86,2.047089947,0
2-Feb-86,3.524338624,0
3-Feb-86,4.023015873,0
4-Feb-86,5.264550265,0
5-Feb-86,6.699206349,0
6-Feb-86,8.202116402,0
7-Feb-86,9.982275132,0
8-Feb-86,10.73571429,0
9-Feb-86,11.33597884,0
10-Feb-86,10.95661376,0
11-Feb-86,10.7489418,0
12-Feb-86,10.3957672,0
13-Feb-86,10.06137566,0
14-Feb-86,9.899206349,0
15-Feb-86,9.896825397,0
16-Feb-86,9.894973545,0
17-Feb-86,9.894973545,0
18-Feb-86,9.894973545,0
19-Feb-86,9.894973545,0
20-Feb-86,9.894973545,0
21-Feb-86,9.872486772,0
22-Feb-86,9.782275132,0
23-Feb-86,8.296031746,0
24-Feb-86,7.778835979,0
25-Feb-86,7.107936508,0
26-Feb-86,6.863227513,0
27-Feb-86,5.887301587,0
28-Feb-86,5.107936508,0
1-Mar-86,4.684126984,0
2-Mar-86,4.240740741,0
3-Mar-86,4.371428571,0
4-Mar-86,4.712962963,0
5-Mar-86,6.128306878,0
6-Mar-86,6.470634921,0
7-Mar-86,6.471428571,0
8-Mar-86,6.471428571,0
9-Mar-86,6.471428571,0
10-Mar-86,6.471428571,0
11-Mar-86,6.473015873,0
12-Mar-86,6.473015873,0
13-Mar-86,6.473015873,0
14-Mar-86,6.473015873,0
15-Mar-86,6.473015873,0
16-Mar-86,6.473015873,0
17-Mar-86,6.439153439,0
18-Mar-86,5.868518519,0
19-Mar-86,4.678571429,0
20-Mar-86,4.151587302,0
21-Mar-86,3.150793651,0
22-Mar-86,2.775132275,0
23-Mar-86,2.301322751,0
24-Mar-86,2.101587302,0
25-Mar-86,1.76005291,0
26-Mar-86,0.525396825,0
27-Mar-86,0.565079365,0
28-Mar-86,0.646296296,0
29-Mar-86,0.646296296,0
30-Mar-86,0.646296296,0
31-Mar-86,0.646296296,0
1-Apr-86,0.64973545,0
2-Apr-86,0.652116402,0
3-Apr-86,0.652116402,0
4-Apr-86,0.652116402,0
5-Apr-86,0.868783069,0
6-Apr-86,0.95952381,0
7-Apr-86,0.966402116,0
8-Apr-86,0.966402116,0
9-Apr-86,0.966402116,0
10-Apr-86,0.966402116,0
11-Apr-86,0.966402116,0
12-Apr-86,0.966402116,0
13-Apr-86,0.966402116,0
14-Apr-86,0.966402116,0
15-Apr-86,0.966402116,0
16-Apr-86,0.785714286,0
17-Apr-86,0.403703704,0
18-Apr-86,0.321693122,0
19-Apr-86,0.321693122,0
20-Apr-86,0.321693122,0
21-Apr-86,0.321693122,0
22-Apr-86,0.472751323,0
23-Apr-86,0.641534392,0
24-Apr-86,0.65,0
25-Apr-86,0.65,0
26-Apr-86,0.45978836,0
27-Apr-86,0.369047619,0
28-Apr-86,0.362169312,0
29-Apr-86,0.362169312,0
30-Apr-86,0.362169312,0
1-May-86,0.362169312,0
2-May-86,0.362169312,0
3-May-86,0.362169312,0
4-May-86,0.362169312,0
5-May-86,0.362169312,0
6-May-86,0.362169312,0
7-May-86,0.362169312,0
8-May-86,0.362169312,0
9-May-86,0.362169312,0
10-May-86,0.362169312,0
11-May-86,0.362169312,0
12-May-86,0.362169312,0
13-May-86,0.206084656,0
14-May-86,0.034920635,0
15-May-86,0.026455026,0
16-May-86,0.026455026,0
17-May-86,0,0
18-May-86,0,0
19-May-86,0,0
20-May-86,0,0
21-May-86,0,0
22-May-86,0,0
23-May-86,0,0
24-May-86,0,0
25-May-86,0,0
26-May-86,0,0
27-May-86,0,0
28-May-86,0,0
29-May-86,0,0
30-May-86,0,0
31-May-86,0,0
1-Jun-86,0,0
2-Jun-86,0,0
3-Jun-86,0,0
4-Jun-86,0,0
5-Jun-86,0,0
6-Jun-86,0,0
7-Jun-86,0,0
8-Jun-86,0,0
9-Jun-86,0,0
10-Jun-86,0,0
11-Jun-86,0,0
12-Jun-86,0,0
13-Jun-86,0,0
14-Jun-86,0,0
15-Jun-86,0,0
16-Jun-86,0,0
17-Jun-86,0,0
18-Jun-86,0,0
19-Jun-86,0,0
20-Jun-86,0,0
21-Jun-86,0,0
22-Jun-86,0,0
23-Jun-86,0,0
24-Jun-86,0,0
25-Jun-86,0,0
26-Jun-86,0,0
27-Jun-86,0,0
28-Jun-86,0,0
29-Jun-86,0,0
30-Jun-86,0,0
1-Jul-86,0,0
2-Jul-86,0,0
3-Jul-86,0,0
4-Jul-86,0,0
5-Jul-86,0,0
6-Jul-86,0,0
7-Jul-86,0,0
8-Jul-86,0,0
9-Jul-86,0,0
10-Jul-86,0,0
11-Jul-86,0,0
12-Jul-86,0,0
13-Jul-86,0,0
14-Jul-86,0,0
15-Jul-86,0,0
16-Jul-86,0,0
17-Jul-86,0,0
18-Jul-86,0,0
19-Jul-86,0,0
20-Jul-86,0,0
21-Jul-86,0,0
22-Jul-86,0,0
23-Jul-86,0,0
24-Jul-86,0,0
25-Jul-86,0,0
26-Jul-86,0,0
27-Jul-86,0,0
28-Jul-86,0,0
29-Jul-86,0,0
30-Jul-86,0,0
31-Jul-86,0,0
1-Aug-86,0,0
2-Aug-86,0,0
3-Aug-86,0,0
4-Aug-86,0,0
5-Aug-86,0,0
6-Aug-86,0,0
7-Aug-86,0,0
8-Aug-86,0,0
9-Aug-86,0,0
10-Aug-86,0,0
11-Aug-86,0,0
12-Aug-86,0,0
13-Aug-86,0,0
14-Aug-86,0,0
15-Aug-86,0,0
16-Aug-86,0,0
17-Aug-86,0,0
18-Aug-86,0,0
19-Aug-86,0,0
20-Aug-86,0,0
21-Aug-86,0,0
22-Aug-86,0,0
23-Aug-86,0,0
24-Aug-86,0,0
25-Aug-86,0,0
26-Aug-86,0,0
27-Aug-86,0,0
28-Aug-86,0,0
29-Aug-86,0,0
30-Aug-86,0,0
31-Aug-86,0,0
1-Sep-86,0,0
2-Sep-86,0,0
3-Sep-86,0,0
4-Sep-86,0,0
5-Sep-86,0,0
6-Sep-86,0.035978836,0
7-Sep-86,0.1,0
8-Sep-86,0.1,0
9-Sep-86,0.1,0
10-Sep-86,0.1,0
11-Sep-86,0.1,0
12-Sep-86,0.133862434,0
13-Sep-86,0.265873016,0
14-Sep-86,0.892857143,0
15-Sep-86,1.021164021,0
16-Sep-86,1.130952381,0
17-Sep-86,1.219312169,0
18-Sep-86,1.219312169,0
19-Sep-86,1.224867725,0
20-Sep-86,1.23042328,0
21-Sep-86,1.244708995,0
22-Sep-86,1.244708995,0
23-Sep-86,1.244708995,0
24-Sep-86,1.252645503,0
25-Sep-86,1.252645503,0
26-Sep-86,1.252645503,0
27-Sep-86,1.216666667,0
28-Sep-86,1.152645503,0
29-Sep-86,1.152645503,0
30-Sep-86,1.152645503,0
1-Oct-86,1.152645503,0
2-Oct-86,1.152645503,0
3-Oct-86,1.118783069,0
4-Oct-86,0.986772487,0
5-Oct-86,0.35978836,0
6-Oct-86,0.231481481,0
7-Oct-86,0.121693122,0
8-Oct-86,0.033333333,0
9-Oct-86,0.033333333,0
10-Oct-86,0.027777778,0
11-Oct-86,0.022222222,0
12-Oct-86,0.007936508,0
13-Oct-86,0.007936508,0
14-Oct-86,0.007936508,0
15-Oct-86,0,0
16-Oct-86,0,0
17-Oct-86,0,0
18-Oct-86,0,0
19-Oct-86,0,0
20-Oct-86,0,0
21-Oct-86,0,0
22-Oct-86,0,0
23-Oct-86,0,0
24-Oct-86,0,0
25-Oct-86,0,0
26-Oct-86,0,0
27-Oct-86,0,0
28-Oct-86,0,0
29-Oct-86,0,0
30-Oct-86,0,0
31-Oct-86,0,0
1-Nov-86,0,0
2-Nov-86,0,0
3-Nov-86,0,0
4-Nov-86,0,0
5-Nov-86,0,0
6-Nov-86,0,0
7-Nov-86,0,0
8-Nov-86,0,0
9-Nov-86,0,0
10-Nov-86,0,0
11-Nov-86,0.008465608,0
12-Nov-86,0.008465608,0
13-Nov-86,0.008465608,0
14-Nov-86,0.008465608,0
15-Nov-86,0.008465608,0
16-Nov-86,0.008465608,0
17-Nov-86,0.008465608,0
18-Nov-86,0.013756614,0
19-Nov-86,0.147089947,0
20-Nov-86,0.147089947,0
21-Nov-86,0.147089947,0
22-Nov-86,0.147089947,0
23-Nov-86,0.147089947,0
24-Nov-86,0.268253968,0
25-Nov-86,0.580687831,0
26-Nov-86,0.771693122,0
27-Nov-86,0.771693122,0
28-Nov-86,0.796296296,0
29-Nov-86,0.796296296,0
30-Nov-86,0.796296296,0
1-Dec-86,0.796296296,0
2-Dec-86,0.787830688,0
3-Dec-86,0.787830688,0
4-Dec-86,0.787830688,0
5-Dec-86,0.787830688,0
6-Dec-86,0.787830688,0
7-Dec-86,0.787830688,0
8-Dec-86,0.852116402,0
9-Dec-86,1.087037037,0
10-Dec-86,1.097089947,0
11-Dec-86,1.114814815,0
12-Dec-86,1.142857143,0
13-Dec-86,1.142857143,0
14-Dec-86,1.142857143,0
15-Dec-86,1.021693122,0
16-Dec-86,0.709259259,0
17-Dec-86,0.518253968,0
18-Dec-86,0.518253968,0
19-Dec-86,0.493650794,0
20-Dec-86,0.493650794,0
21-Dec-86,0.498677249,0
22-Dec-86,0.578042328,0
23-Dec-86,0.745502646,0
24-Dec-86,1.83994709,0
25-Dec-86,2.244179894,0
26-Dec-86,2.315343915,0
27-Dec-86,2.42037037,0
28-Dec-86,2.458730159,0
29-Dec-86,2.394444444,0
30-Dec-86,2.154232804,0
31-Dec-86,2.010846561,0
1-Jan-87,1.993121693,0
2-Jan-87,1.965079365,0
3-Jan-87,1.965079365,0
4-Jan-87,1.965079365,0
5-Jan-87,1.965079365,0
6-Jan-87,1.965079365,0
7-Jan-87,1.965079365,0
8-Jan-87,1.965079365,0
9-Jan-87,1.965079365,0
10-Jan-87,1.965079365,0
11-Jan-87,1.993650794,0
12-Jan-87,1.943650794,0
13-Jan-87,1.943121693,0
14-Jan-87,0.899470899,0
15-Jan-87,0.495238095,0
16-Jan-87,0.424074074,0
17-Jan-87,0.463227513,0
18-Jan-87,0.598677249,0
19-Jan-87,0.609259259,0
20-Jan-87,0.628835979,0
21-Jan-87,0.628835979,0
22-Jan-87,0.695767196,0
23-Jan-87,1.259259259,0
24-Jan-87,1.289417989,0
25-Jan-87,1.289417989,0
26-Jan-87,1.289417989,0
27-Jan-87,1.289417989,0
28-Jan-87,1.289417989,0
29-Jan-87,1.289417989,0
30-Jan-87,1.444973545,0
31-Jan-87,1.543121693,0
1-Feb-87,2.016137566,0
2-Feb-87,3.261111111,0
3-Feb-87,4.358994709,0
4-Feb-87,4.308201058,0
5-Feb-87,4.646296296,0
6-Feb-87,4.646296296,0
7-Feb-87,4.502116402,0
8-Feb-87,4.328306878,0
9-Feb-87,4.317724868,0
10-Feb-87,4.298148148,0
11-Feb-87,4.313227513,0
12-Feb-87,4.252380952,0
13-Feb-87,3.784126984,0
14-Feb-87,3.766931217,0
15-Feb-87,3.778042328,0
16-Feb-87,3.778042328,0
17-Feb-87,3.778042328,0
18-Feb-87,3.778042328,0
19-Feb-87,3.778042328,0
20-Feb-87,3.622486772,0
21-Feb-87,3.637301587,0
22-Feb-87,3.172751323,0
23-Feb-87,3.961111111,0
24-Feb-87,2.869312169,0
25-Feb-87,2.90026455,0
26-Feb-87,2.562169312,0
27-Feb-87,2.562169312,0
28-Feb-87,2.562169312,0
1-Mar-87,2.569047619,0
2-Mar-87,2.81984127,0
3-Mar-87,3.331481481,0
4-Mar-87,3.826984127,0
5-Mar-87,3.887037037,0
6-Mar-87,3.791798942,0
7-Mar-87,3.778835979,0
8-Mar-87,3.789417989,0
9-Mar-87,3.842592593,0
10-Mar-87,3.920634921,0
11-Mar-87,4.254497354,0
12-Mar-87,4.331746032,0
13-Mar-87,4.516666667,0
14-Mar-87,4.403703704,0
15-Mar-87,4.361640212,0
16-Mar-87,2.298941799,0
17-Mar-87,2.125925926,0
18-Mar-87,2.094973545,0
19-Mar-87,2.094973545,0
20-Mar-87,2.094973545,0
21-Mar-87,2.094973545,0
22-Mar-87,2.146825397,0
23-Mar-87,1.896031746,0
24-Mar-87,1.494973545,0
25-Mar-87,0.984391534,0
26-Mar-87,0.918253968,0
27-Mar-87,0.918253968,0
28-Mar-87,0.918253968,0
29-Mar-87,0.896560847,0
30-Mar-87,0.843386243,0
31-Mar-87,0.767724868,0
1-Apr-87,0.433862434,0
2-Apr-87,0.356613757,0
3-Apr-87,0.171693122,0
4-Apr-87,0.171693122,0
5-Apr-87,0.171693122,0
6-Apr-87,0.171693122,0
7-Apr-87,0.171693122,0
8-Apr-87,0.171693122,0
9-Apr-87,0.171693122,0
10-Apr-87,0.171693122,0
11-Apr-87,0.171693122,0
12-Apr-87,0.112962963,0
13-Apr-87,0.112962963,0
14-Apr-87,0.002380952,0
15-Apr-87,0.018253968,0
16-Apr-87,0.029365079,0
17-Apr-87,0.029365079,0
18-Apr-87,0.044444444,0
19-Apr-87,0.044444444,0
20-Apr-87,0.296560847,0
21-Apr-87,0.294179894,0
22-Apr-87,0.294179894,0
23-Apr-87,0.294179894,0
24-Apr-87,0.294179894,0
25-Apr-87,0.294179894,0
26-Apr-87,0.297883598,0
27-Apr-87,0.297883598,0
28-Apr-87,0.357407407,0
29-Apr-87,0.423280423,0
30-Apr-87,0.423280423,0
1-May-87,0.423280423,0
2-May-87,0.423280423,0
